Selected Geographies,Households,"Household income (past 12 months, use ADJINC to adjust HINCP to constant dollars)",Property taxes (yearly real estate taxes),Gross rent as a percentage of household income past 12 months
"Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties PUMA; West Virginia",54823,29640.5478,378.265673,4.19296646
"Putnam, Boone & Lincoln Counties PUMA; West Virginia",46134,47592.0798,604.231565,5.18751897
"Kanawha & Clay Counties--Charleston City PUMA, West Virginia",96899,45568.9665,543.98548,8.36003468
