Selected Geographies,Total,N/A (less than 3 years old),No schooling completed,"Nursery school, preschool",Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,12th grade - no diploma,Regular high school diploma,GED or alternative credential,"Some college, but less than 1 year","1 or more years of college credit, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional degree beyond a bachelor's degree,Doctorate degree
"Sandoval County PUMA, New Mexico",145319,5005,2988,1881,1046,1787,2510,1647,1744,1712,3503,3451,2806,2247,4951,7560,1581,23536,4184,7070,20683,11626,23172,6392,1195,1042
"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA; New Mexico",106436,2965,4183,1344,1410,1852,1339,719,2105,1871,1706,1874,1748,2868,4659,4401,1922,17773,5248,5984,14563,5693,10402,8003,1368,436
"Albuquerque City (Far Northeast Heights) PUMA, New Mexico",101656,3521,2140,1490,940,917,1178,564,1806,2866,537,887,1133,2365,786,2917,788,11573,1151,3733,13469,5690,19264,13257,5265,3419
"Albuquerque City (Near Northeast Heights) PUMA, New Mexico",95723,3331,1774,1120,1109,473,558,883,680,871,1892,1160,1646,1712,2712,1871,809,15579,3000,5163,15978,5998,15809,8566,1981,1048
"Albuquerque City (Southeast Heights) PUMA, New Mexico",108510,4521,2884,3315,889,749,967,1403,1891,2498,2310,1685,2904,3678,3830,2455,1045,18159,5088,5648,15738,6367,10144,7054,953,2335
"Albuquerque City (Central) & Bernalillo County (North Valley) PUMA, New Mexico",100877,2401,2466,1645,798,527,930,2223,2133,2714,1984,492,2135,2350,3935,2523,1366,14235,3855,4861,16261,5418,13995,6267,3466,1897
"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA; New Mexico",129069,2182,2892,1632,2166,695,1526,1348,1606,2437,2526,1944,1660,2495,2460,3006,2285,22839,2434,6165,22095,9827,20227,9322,1411,1889
"Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley) PUMA, New Mexico",112217,4865,6631,2862,1805,1821,1101,4511,1163,1954,3223,2550,3090,4376,3021,5094,4253,22837,5590,3310,13282,4741,7642,2039,154,302
